sub_str,num1,num2
LSREQMCVFYEFYTQRBPWH,9,10
LUPLINPGUDXELXYWZCPV,3,55
IYMEWUFMPCKNAFUBFRER,2,48
CYGUOLINHFTLNNBITSAL,1,76
OCUIHHOJPKCBSLWAGOES,2,65
ABZTWLOISPXXPRLJKMCQ,1,26
JRKRKKHXMRLXYIMIPMRE,3,41
CJOSEZUUWUBHTIXZEEFT,2,38
BWIFBFWPBEPFCWNKOKZH,9,72
MSMGRTAPXVNKQYXFWXAY,6,94
HYDKHNLSDNOWRUOJGWJZ,9,36
HQNADTSLNWLJSOFUYLNJ,3,33
JMJIQJABUUAMQFLCUOBV,8,85
LRYYBIEOGQTJQIQDLTOH,10,93
USKWUIWWETJPHOYJGDUG,7,26
ATJJHMNMKCCILICNFSKM,8,19
EBCNZDFPKHHHTGUDTAPG,1,14
DLLPSBSSTJXSVTVVMMXP,8,76
SZOTTDNSXLDXHDIAHCQV,2,60
DDJEIJGMMUXKRCFVAIXP,4,54
TGOPVSQUXRHOTRFDHJFW,6,10
MPVRYAQEBMFWNSEWERPN,4,49
GHQKJIZHNXJGBMMKSTRE,2,31
CJNECNIMWKRJAACOUJXY,1,70
JIKSSSMDDIJOZXCJKPLR,7,78
QMOJDXOVCXANVLOQHXQP,9,38
OHIBNOUNZRGPODBELHVF,9,80
LZVVYPBLBZSLKBSAOLNY,2,96
AVQHKUNGEYSWQJUAAWGM,9,72
RTCBEERDAYBVQZXCQORU,7,77
NRIESSILEPULMJYPUCDQ,4,43
TDVADCKNLNBLZFJHPFNL,9,80
UQOTPNRAYMOKYDWLBLFE,5,82
RDOGKUDHUGYAQLZPHUXD,10,78
BIRFHMIDKSJQKTRUISVR,5,40
RAGRQQJTWMOXYXTMEIGP,7,22
EISEXTHAHEPYKPOBJTKZ,5,24
FNKMJVYYWEZIJAACURUN,7,15
ORGHGFIOYWFJBANXSSKQ,9,74
UVHPRSLFCTCEQVKPMSAX,4,19
HXMRMMIWDMBVUUISSIPN,9,17
BTZGLLAJGVNCQHTSYVMZ,3,41
GZQUJHLTAAOWEUGTODQT,5,20
PBHVNJCNEODLUABSTXWR,1,73
LHLIWIWKHUKWCIGZGMFL,2,46
PCOBYQALXLLGVBYASRAO,4,83
GKMQDMNQSMPRDSYQQHSO,5,70
GUBBWOHZJRHRYGOSBDUY,8,18
VUSPIUJKUYVDVVWJRROM,7,19
MZFGXOONJKGFMSWOHXCQ,1,73
QMOVZXAHQPQQEYEOOOQL,5,86
SUOBMLGDBRXCGQOUVSME,9,12
PEGABEUWNGWTOVBBDBJM,10,82
DEOGYPXTXRXYRVBCCLEB,4,72
ASXGDPZMJUWLOFYELEGG,8,97
LQNORLHSSNTLXPARXVGR,7,56
QQMQWVRVOSHMWAJFOUJW,10,21
FDKTPSHHZLWODJKLCCDX,10,32
EXWFUZCCXKASMUSGFKJR,5,44
RIXDUMZGZKBBDZMEYTOR,4,47
MFDJKVOMXBVDCDBWMILM,6,38
VSQCGZNUUJCGEYWDWGGK,2,86
SCXHRPKRWBOWJTNLCWRN,9,100
OFBZOYWJMLNJPBGZRZBQ,5,79
PMEDNHTAHOFMYHXYKQAU,7,49
JAGBGMXFPERPTAUYXBOY,3,39
LEFJLGSGMTPRRQQZSUZW,9,85
PREHLFVSQWBEPCMBDJQH,6,30
TDITKEBJUWKAPESBKFRH,5,60
XPMRGRRCAFXLVFAPVJDB,9,49
DOJODVHJLOMMKSURCJXD,6,77
HOYXFMAJKDDFYUJARVLA,8,36
NIAYFSVSGSBRWATHTHDP,1,30
VABEHFNIZIOJCRVBJECA,7,15
KWOSFOBUBTSNBRAMWSQV,5,32
CKYQCLATBSEVNXGOGKKD,8,21
BDHHWHVJWKNNGQUPDUZH,2,33
JLIKTGPJLNUZLRSTHSNY,9,80
ONZAJKQTMAFYOPQWNNHG,9,61
MDKECGXLMQIBCJVXPYQY,3,91
VEFUXFUSERCDCRFEIXFP,1,62
WCXNFGTCHMOASNDBTEIH,6,12
WEADWKRGUHVTCHOUJRQP,8,59
QJNLSTWHUIFAHIRLQBQK,1,47
EJZZKDFGNXZFDOPAXLHA,7,16
FWVRLWEQXYMDNYZQTISD,6,87
CTDZSSJKZOEEERMCTOOI,9,16
MRRHVMBFSXQBUBTXQJCL,9,44
QKXFBKGYYZMVKMUEHMZB,3,91
CFIPJKKNKOSKPIMXGKPG,2,24
NDLSMMUBFXBJGUBSSWVW,2,20
YVBJPQFCLKEZDZRRYTUG,3,63
YFMMGUFQEHODKGHKPZRG,1,98
HPWVKVVXZDZUHTWUNVRI,1,46
AQYLSRHFJOPKDCXVUXLK,5,84
CFUGJFFQLZFBHFHDJPSN,10,45
VXAAUXASPPZKZWSRTIOB,7,16
JHZORSEOTXYXQHABQUSM,4,29
VVVXIZFKEBNMMMZIEJGM,4,84
IVYRGVXWCZRFBOKGQCCU,4,44
MZZSPPFBOVZPZAIWHMQG,5,36
IRGJOZYOLNXKIXFFJTFS,7,61
UGYTVMVRPNVBAWDFZXVE,4,42
KQFOXCFTGWJGJOSERFDW,5,18
YHITVATDNNFDFXZBUUBF,9,84
CIYNNIDQCSNCEBEELKGQ,6,52
OCCILUMDVWADGGEGBTPC,2,44
HNMJQBNJMMBXOXQCGGIO,10,39
CTKHDXJVLHBCEMWKFFKS,4,62
OJKODXCYXEQVFEGUFWEL,3,18
VCBPVRJNKEDNPIOCCCYK,2,76
HICANMSWRFCOXJTDNUVI,8,59
WQJIXBHYZGPDVEMVLYVZ,6,89
WPDXUPMCPVWYAEOOZCPA,2,23
PNQIWUYMPXVUHWZLQWAR,6,88
EGTSTSHURCYRFDBNFMMY,8,80
ULAIJBXHAGAMSSJALAIH,3,98
DOQRCZNNAXGAMEFFFHOU,5,40
KHKJTJGDMAIYMSCXUNBL,2,59
EUGKOZAOMCGKWRLBOALH,3,42
FJCZUXLSYABEPGAKTDUP,4,31
JYOJYONEMVTGYEOWYLUC,10,58
XOSBEAXPLYNJDMQCGMOO,9,17
BALRFKXCKLWXRYJGGYRL,9,69
EWEUBLLWMAUYECSQWZHK,9,53
NYHCWSRWKVEBWIEVBHOS,2,64
CMXCJRBBKAJHBHWQIKKI,5,16
HOUXVQROFTWPDNFPITXS,8,73
HWDWGBKDUCSEDIRCVCKP,3,11
UQNYTKHSXGFXDMBRKSXW,6,18
ZMWBSZJSNDCRGCILTWGJ,3,37
EPMYZASEVSQLGULOXEAL,4,93
THQPKWUVFZTOEETZNATM,8,99
UQZUUWQLKOXRIEKVXBFP,10,72
RBUWADXUPQCRWXVXHYIS,6,99
DNMQXQDVYHMBMDBGMJAB,10,34
QUFPUDWSYCJCYDUIXQQZ,1,36
IGPNGJZMVBPAZGUQYNOX,10,63
XCPRAQVJXIBOCQSAAGIC,4,80
SKWYNTGOQLQKNVDJKQPK,1,76
TCUPSLOAHFNFOLIOYCDW,5,97
MPNAWIOVYTNHZNTYSPZZ,10,65
NWRJGMZQOMRRKMOHNMRZ,1,38
FIFNKICFDXCLLQYKZYPL,10,71
HBQZTMNGCVWWZOSXAZEN,7,53
VLVJRZRHGPVNSBZSYUBL,5,85
WTLJUFWGMTCTBULXVOUH,9,12
ZYBTAXFWENVQRCUAVBGX,3,22
ZFHLPTNPIWVEZCWYTPOC,10,36
FFLIIZOSKRPKBDYOBTSN,10,13
CQTRUZXUIZOIDKHCRYIX,2,97
FIFOWBAUYCXSKMKFXOHQ,2,71
APVPNEWAFDSKNNCNNILW,1,39
TVPCVLACSFFBGOJKGNTP,8,44
FJFDOASTAFYEETEPUVNO,2,19
NHZDGOZJHFMKXYSZWPOJ,3,75
PODHAAYSRNPMOBHHNYUQ,3,76
YVLQLYXCMNPDRYPEOGZF,8,62
EGEJAHRDNMKJKMZTFQKZ,7,70
IRFXBNDJAJEHWNOTMMLY,2,67
YQGQHEPXCZZJNEFWVEIH,3,87
GRLETDEPUOILXELREMIP,6,33
EUPBDGZGAJHRHXGYSBLH,7,44
QZOBBRJZBYZHUVHJKVID,6,90
AAFROXHQFMYIGNICDLLJ,2,62
HLQTSEIFEHMHAVYVLQWP,3,80
TFSSPGAGYWVAFKFANOFJ,6,55
HNBEEHHECRXEVHGTMKGT,5,42
EOKSCSGCINORENNFWGLC,3,17
RHNGDDDNQVCYOUHMKGIA,6,69
XMHPJDRQCBHSQJQLVMTR,5,39
AEROPKVBBYZGHWRLHUJW,7,92
INDQMFBPYDWBDFCKGYZE,2,23
RMGOLXILUEGIXCKTUWDN,7,50
PYFMJDEMDDYGYQESMXMD,1,36
DKDLUMYSONSQDMLQVJFU,5,59
IXBUABFRTVAGNNSILBFV,9,16
YCVMSQYZOASDIRMNFBND,2,85
GUVGIRFYJOUMJZURYGLZ,4,80
ITZSWRDFNFQASYUIANVB,5,95
LXNQPHCHQEKWKSQERUJH,7,42
ESMIERXWFEENJWTCBLQR,8,11
ABDSEAQYCKFUFMHLIPTO,4,46
AEEBRSEOPPIIUDLSVAYB,7,81
KAHYJOGRGJPSJLZUDCMW,8,78
KLMFFBNQIJYOBESTMKKD,4,46
ABWPZGIWDKGDCJMYNIHJ,3,90
MKFOVYDKRJRTZYUKYDCH,1,70
OEKJQBLRGBATNHMQGIAS,1,85
ZZKOCCUWWVGZGUCPTAQR,7,27
FUJYNWZJSJDJAKILGDVD,3,80
RPBRFXVKBMCDCTOSIPQN,5,67
AMXGTAVFCRNOLXUIEISQ,8,78
RZNQYVUYKZSZTNFTQAZS,8,94
ECWFHFYXAUZCJFXVBUEC,8,54
NBUUGIKWGRQAZXBYZQUG,4,61
QXNUVDVQSELSBQEAYAOP,1,90
NOIPFZHMZMLSCRVGIZPP,3,74
EGAJOWMWZFCAMRYQMGXI,8,42
XJQMTCAXJZXORCQHMFJU,6,59
AGTLELSINZCZOXCKCLPD,4,44
ZAVIZPDCDSVJYOTYLNTE,6,77
QHOQCQEZMZHMAWKGFNET,1,58
BUHBDGPHPEINQBWVATFE,10,92
MLREEYSEKCNIKJRBBBRS,9,100
HWVRTCJLVTVNNBGSZLUI,8,56
TTNXCBPMPAFFRIXDJSLE,8,20
LPQPTVSHXVKMNAHHOVCT,9,71
HLFECSEUXTYRQTPWSZXH,4,72
PNIYMIOKTMQUOJFVBOMY,5,70
VSAOPSTIAXGAMIHYHNUG,9,46
QHWZLGIZJHBUGXFIDOKA,9,65
ZXFPWNZWWRMLHKBIILLQ,5,30
DMFASJGEIWRZNSGCUEXK,6,33
ZGPNTBPWFZQPKTZQWBEY,9,40
VHXRRNCOZTNWGIUNPRWN,6,59
LNYFZKWJPDAISUMJVKTG,5,22
VNAGGNYEYLRYCTTZVGXM,1,76
HGOVOKJBDFMHBEIGHZMD,3,18
PSCFQVESKEMTBDAWJIWT,5,30
MRGUHVWANWRVTCLFYAVH,6,13
CSLWXBVVXMYYPRFWEMGD,9,42
EVPPRIXAFVVEZDNROFET,5,35
NFPKLGMWUUNVRQZUBHWZ,9,41
KILXJVVSDDRSNLIAAIWX,8,26
VQOXKLIGYZULEARZHWCY,1,45
TSMPVPNBFTWRNOIUFDWZ,3,65
YIVVPFIDXUGRANRFHQPJ,5,36
WNYEYAAQVNTEJDQBTNGR,2,96
WLDBNUCFVBJVTWMOWHXC,7,67
RBVOSRMGPIXSRFOMRMGG,1,40
ZYXDPPSBZDVJOJJSMRRS,9,89
AYASCTURQDHXRPEDEIMF,3,55
QOWPGBUWLYZMDCTEQOSQ,10,93
BDECCJUQGILBBOYCNUVX,4,74
EYWRJSBECRNZQHYJFBXD,2,88
DFCGERMSWESIXLPBUZSK,3,46
JIMBEZLYQDBIQJEKHJCJ,9,28
QBTKRCZFYFEKVPIEXDVM,10,70
JDKMAXTSGPRBHDNWUSQD,9,11
WCFSXPCRETYKROMIJISA,10,96
HPUZSAZATYNDWVZSIYIC,6,46
DACFOMNXOOQGVKRPOPAR,2,99
IZARMMWWZOSVWHWWLZFY,3,69
GPHMICHBECGICRTSZASD,3,52
WRTQMTBPRIJWEFHJTTSF,8,21
LJUBHZIUUIIBXNEUIBZG,3,22
TOMEYMHYKVHFVHJECHZQ,4,87
ITYGTAEKJWFOBKMMODAM,1,87
YHGMRTBZPDSTVZNIADOV,4,61
YQITHFRCRYBWOGRBXQSO,7,34
VXPIRRXFSBHJVQMTYPMQ,3,50
WFULHPGHPSZCSOTWGFAT,7,56
HWPELUXJNOBDCHUSTFXL,6,97
PLARUNIUPTETWYEVCNOJ,7,31
GFIMTHHFSUNUMKVHHPBP,10,91
RAVTIEPBSMRHOXVKCEHR,5,25
QLDZBJRFNRIRWZCZPTHX,7,31
KLWQJVPOULUBJFAEVTDL,7,19
VHRAPWTFSXSDZKEDYNCJ,5,62
QJPKLOZNCJMSVOLXSPAT,1,91
CQIANFUWTBMULCWRQWCP,8,91
GQRAWGEUSZGTVXGAWOFM,5,38
ASNWAJWJOSFYMSNWYNJN,4,72
BNIHOZSDWTFHWHHEFOSH,7,64
EJEITYGQTGHYVMTUOGUJ,1,12
XMTCHLNTWNVPOOTYZTHH,9,30
WYWTOAGWBSLMVYUAIJNW,4,21
QKALYORKBZJXIOAQJVPZ,7,19
MPRNSRVFFXGPYPGQITAC,1,86
YKATRATAXLIOSCAYGSBL,3,11
OZKNHQIXYHYLVWIPNSAM,4,43
TVAKADHYONLUECYMROQA,2,41
VSVZYXZNKBHQIBLSVEFX,10,55
DEFGFLDDTISQILESUFND,10,38
KVPCJVYSUIXEKXRQYFOH,6,59
WSITUZXKIZLKSPDWCGVH,3,57
REUOFETTFBVMLZPILRLW,2,70
EQPUDTDLUDFVRNVOTLGD,5,85
NIDZMRCVEMROQJNTGUYE,7,67
DGHWHLUGDGVBKHSOVECW,1,34
JHSBQVESDSUKZQMUXRBA,10,47
FTNJUOYUFVDBNMIWFEVY,1,28
GDVMJLGSUEJBWOUQNRWU,7,95
JFNLHVEDJWCDHKWXPVVJ,4,73
GQPARZMRTVPDJXREXWJP,7,34
FJXNJQZVPDMLUUBWLPPM,8,53
RYHFZJERNINROHVCOUTH,9,37
JAYUBFVNTUKXZIXJDJDT,2,66
YMYWPIKKDSTKYUVVEVQG,5,16
ETRTRQNCERIFQPEGZAHY,7,14
QMNGGBWTXPWZRSZOIMEJ,6,88
EJBKTZSZAAADNURKUTLG,9,46
OMDUGINORQFAMGBVLJRF,8,78
POCBXZVCVNRYBFVHTSTT,9,86
WQIELOLPFADGUUQNEMLQ,5,90
VKOEKQWABTLECSWRRRNG,2,12
WTMKQRYNFCELTIHYHQLR,4,90
GGEGUAWYOLFCBUWTHSMG,5,67
PLSUDYHEQMPNCEYBZDAV,8,61
ENSLHDSUQMWZQXJLTEYX,5,31
FCWANSPRXEYFPRZWTRAM,8,40
RGQTDREHABMGBVKYHPEN,7,86
RZZZIKAXBXGVICKHHMCV,3,39
VDPLWEKGEKBKLEAFGYHT,8,41
AIDAEOCVGEMJVYSZMQIJ,3,31
IQEATDXTYLSHURNLTUSC,3,93
LKFOQFQOEIROOOJJXNSH,4,61
EREOGTBHHSRIFGTPXUUJ,4,86
BGJBCCGVSWKSENSSBSDE,5,87
AURLBFMNFOWURRUTURMA,9,40
KNPXFPOBNPBFFGRZRZTM,7,77
LBXEQJAHAZFNSARXHTIB,5,16
GBPVSWAREDDOTUJLUKIA,5,32
LOXFOZKHWBDZUPYKBMWP,8,21
RLTFXOIYNNJFRNAFVBSR,10,29
SSVWVHKPZXUAWHJPFNHM,6,83
FKMGKWZSMFNKOBNKPEVL,5,30
EZMXOBQYZWEWJADHVTOC,9,95
UAVHMRLMOFWACFPBXWWH,9,72
SBLGVVMAYKSRUJKXJVRO,4,81
UCFBNLBGZJKLXLZCDWVZ,9,17
ABYNKZWUDRRRKWBZNPAS,2,53
JZCKDTUFFJCISDJUGWJK,5,74
AJYSAZGWSXSGWSALZMIF,1,93
JBQHHKNWEHRVPJEISOTL,1,49
UQBARLFZDJDHNBRKBWOZ,5,18
ATLVNMLFLCRLJULKMPAB,10,28
QDXSHFIUQKVYEXDQXNXV,6,19
TJOMIJVUULGLMOGNUBMS,4,13
UUQVZKBXUDMKSMIIDLJO,3,50
FTLKQPASNJXCSRNPCUED,6,82
IYXECHUXLGGWOWVJNISZ,9,52
FPNIKYPWHRTWKZBJSJJV,8,73
KIKNUWPLYMRGXERJAXJD,10,52
KGPMQKKSECDNZOBJQRPM,8,21
EMJRJMOKHGZNNYPLDSCZ,6,83
RCTUNBEQOSELQGKDDFGZ,7,28
BPDBFBUOLXXAGCMBKMPK,9,54
MOCLGEMWJUMJJWUDPNVL,9,99
UEPYPEYCMPXLMJKVPLAB,10,14
ZARKHWXZUCMVHOCFCOWX,10,30
OYMIXIYQNVUXRUSNOBAD,9,98
NTBJSZIJHLLJIVKMYNCL,5,56
AYTFHNDFFADJCGQHMLJB,7,27
OPJRVUTSXBYUAVHPBXWL,6,93
GGDKFMCKSRYZDXFSFXEN,1,97
BEDBJIGYYVBILRBBHVBD,4,46
IAKQVXANROIAEGSDEGPP,7,47
YESERNCZSYXFNEPAKAXQ,5,53
LCVYZVGFZDNYNNTLAAOY,10,45
LIGBGVSZNFWEHOFKDDIW,10,51
QIROIKYWOCHKSOIASIQI,2,36
SBJXMQCWYXYHZFBVFOAM,10,28
PMXTTWCJRUFEUUUVDQTI,8,71
XWCFWBMKKHYKMIITBYKL,5,58
FJJPZGDINVKFUSPJKZHO,8,28
YVHBUDHLNEXBQKCBVLIP,3,78
LJBFWDHXGFGNPDGICOOL,10,44
OAOSXIGIVIREUGQHYFCI,7,52
MHZTWDGHOLFVOUCKTWDC,4,66
RXSMREXQHYKMIUMGMRXX,6,17
EEKIVSCKEUYINHRPNXGT,7,39
IZRRQTSCPKWYXAIUQISE,6,43
YFJRJHESINSDHZRZWAAK,8,92
JIMLFBWDBAIKPIQEUWUV,8,88
NVWKXEREQWWCOTMJPYJJ,4,77
JJNPPBZMBOBPJNWWSOKA,9,80
ERYVRQWGSMGZDTQOEZUN,9,17
AGXGSYUXGZIZVANNZUPO,5,94
OWWGPPLTQXVMUABITCTM,7,32
LRBILFKLMSHHTNZXNFHA,4,20
TCWQGGUXZZUIFDRLVGVI,7,100
VMJZTSOLKQKEOAUQWHLK,3,96
NGBBWFDMOZEGWCTVIVLA,6,14
BSXSKSALECQXMOKKBORE,7,21
FSWGQTGVDEUZFLWTEKFB,3,90
CLJFFOJIDZWGLEBCIHCZ,7,33
QERZEZFSMIQPKOZDLLUQ,3,55
JXGYNYWYKIWFIPHIKBIP,9,24
APJSSPJAYOHMJFPVJQGS,1,97
ZFHJYDNYVLTVBNZGLCZG,3,97
QWNBSVFNZJYXKKWKOQHO,1,57
HNECJMQLZTUCCGYNGWUD,6,46
HCVPOVHHSZFHDFQGGCJM,8,67
UBYTBNPWUGXBHGDYGUKG,3,52
RTXIPAZXJRANYAHCRJBA,7,53
ZSZUDGNZLCORQPNXTTVA,9,17
UXNCOHGROZJHELATSNCF,3,45
CXZYDCEYTKRMPCYCSZDK,2,68
VPCXEJLSJLOVWUGKAWSU,9,66
VRQOUWDLFQRKEARYFBLW,10,18
BQILXSRGEPBKIEVMPTJP,1,29
KSXNSOGTPFRHVYQFXHTI,3,78
ONHWAGINWJBEASFFGHQG,4,57
LKTUEGFQNKGUGEZVLNEE,10,45
RTQZHQGZMAKBNDICIKQQ,1,71
JEBYJMTMTRJEHTVWWVCV,2,18
FTOBSLTSZLSVLRLPJVSJ,9,45
TVDAGIOQEPDJGGGNRZRQ,8,43
FVLDCKDNIKTXITBFDGMX,7,97
TALYPLUCUKWLNUFBIEUE,5,85
FIWRHUYVZIUDUWWDARHY,7,59
LWKWLPUCJAHQNGGRIVSB,3,36
EYAHUJBMCVVGDDLLQQFB,7,54
EJYCGEMKNPDSGCQEEVNL,4,48
TJYHCSLDVDLOIXLBLTUX,6,89
NUEXREMHNRZBAJFYAAFU,6,45
DXMUCNYXZOHSAFRUPLNC,2,27
MEHMFTZHMMIUEVOZHWDG,1,76
XGFGUTRSYKQONMMEWUAG,7,11
LKHSNZWDQSERPQJZDYVV,3,21
YGZUDFRQICIPLDFSEMHB,7,84
YVWPAAAVOXSUNCIZZJZD,9,56
TMHHDSAJSNUTKCGYOUOW,2,80
CGGBFPTSNCGABUDYHEOP,9,25
BYBBSMIVNVAEFYAYZSBE,2,37
TCFDOOHIRZPNHSBDRGWY,10,100
STLCAFDDBEAULUVPXIRU,2,27
VTPRVANIOKDNLYUHKIXU,10,56
TWZAKAQTQYUOTFRLVXFN,1,66
CBQBIYOFSOHWBSDDTHMO,6,83
ZDXSIAPEJCGLPGORABQM,1,83
GAINNVZUQYCIWTAQTWAD,6,66
LCOTTKACLLUPPIBKZWQL,2,65
FZEOSVMLHFYQKBIIQVLB,1,28
BUMDABXNQJMZVKPPZHLU,3,77
USSOXEJUMAVBCPQGNJDQ,7,65
JRYUNFUVUZQHJSFKIYSX,7,65
ZZQYTMUWCKXKKHROHKXP,8,76
HNHKODIEZPNDOIJCPEQT,8,23
HCWTXTDCCJYRWLBJDDVM,1,87
FXVHMDPZSOKCCFKUZCNM,1,44
GGSSDSGXCWMEYDSWCHCY,2,100
XJHHGOIQYNAIBSLDKUPL,10,15
DJTARXAUUDEGEPBQHKBT,8,50
CYIVRSFVRYFWDBXSJVCR,8,13
BQMMSZMPBESFUONMAGDZ,8,28
EHVJRWROFPZUTBQOVGGR,1,98
HECOXUBSJFLBZZPVOVOB,7,52
YJYWWSMNAHXHQZOCXSUQ,4,85
BNWTZRVZOBRUCYRDCLYJ,10,25
NCELVRVFMZXCDBSAEQKF,2,21
JLSLACKDYBXYWYKRYOSR,1,19
FWSMEOOXORRCQGTBLPLA,4,36
SGQZBZHHDLGRAZSPYCRX,5,24
YOPVPNSWVGYGVUHQKDHN,4,60
EEGUMBCWHFKHTLLZAOCH,5,82
JDIVJFODYHDCBDYWLWBO,4,26
PWCLPQAMFBVMUHIOIQKY,10,72
IVNLVPVUYSIZTAUQEQJM,8,14
GBDIKQOEEHCWOZGPJZLG,1,59
SJIJARXEYIFGQIHNNTHT,10,37
JHKNVPUJVYLPLTZOELUJ,4,61
NOKZNCFRQCMHCOZTUCLH,2,22
DSXWBZCLYMPXCIJAPJYI,5,25
DQQTFXLBFUKMILGPZOVS,6,93
IUNRJOPOUYBSDNYPANKY,10,38
JCDYEADFMXNONVNSLQHS,1,91
SXKALGKXDDIRLNXVUEWT,2,18
MMYJIJBBMKRPHGNIYZXQ,6,64
SVKHKOBXRUUIYTVASOOU,8,52
FDFMAUKSZDAJVUGTPSZS,9,22
WFWZALOVXTGQYJXFTDTR,4,70
ICGSVCOXSAVNFNCVIJRM,9,56
RQLXEOZKEHKEEKECPXFD,5,81
GYFWUAVCZSGDQWFQOIGZ,10,72
LAFCCSSGZWYVPLKPDJLR,8,47
LLHLUYHFMUUDFBBHJCVJ,6,42
FUVJOXSXOFCTOVCXCUDP,4,64
ERVGEXBXYPZEZJFDPCIP,3,68
MVIWWILAGUYWZOGLUMFN,10,35
IYPMRWPKJTMSMOQHWETK,3,25
KAPZZSROGNADWXJDNDPK,7,54
BVUMMDMHQTSIMVXJHJXN,6,31
CTNMGFXVGAOOKLHYHEBX,10,88
REGDWVFXXKYHYLIUKWET,2,26
QIXKHLXJPVBOUYSCBAVO,5,70
UVZBIMDEEBHEJHLDYPUC,8,73
ZUBRFZMWVRKYAFTZUNVP,3,20
EQKFPMLYOGDWDPZIPZYD,6,75
KFRBOEQLRXZAJXYNDZDD,4,36
ZLVGZFAWOTUYVGNFGOHJ,10,18
SREALPUPHEQPZWYJGTNR,3,16
NJAMYPYKIRRTFRPGOFSR,2,39
CUWJQSNYZXKCNCKBHDGE,2,73
RZSTGWWKPKKHUTVIGQJV,2,70
HQYKEUDZXUPGISZNPXSR,3,41
TBRDKXVVFDPJXKLWTRWG,1,36
DHZAXLITPQYGAVXSKXGM,4,21
HEGXPEMHWZXORBZXEZCZ,4,98
WVHVLFRLTLSXHUMELJNB,9,34
AQADHVHSJWPMUGEXLRWY,8,36
VLYJSHPVVYQYWINMIGIY,4,40
ZODQQYLJQMVVACOHSHZB,8,41
GQRHVCQWKOGBIAYGGYFO,3,44
MPJIPDKEJBALIXFJKACV,7,68
OJJEYPEIGIGVQLDUYAUR,4,82
UOHRMNUDNDHJNBLPYMHX,1,48
ZKTGJPCRPRZFXMQAYNVK,7,87
KANAMTXPFNMVTELVBEXG,7,69
DVDZRDVPNZEKRSANOTFS,7,50
VSKBAIBOPJMCUGITTNAJ,10,51
SUVVIOGPNKMIEFGQASRC,2,74
TLAZWIYZABCNQMSNXBVR,9,34
VYDJFBTKASJNSOTAQVSC,10,81
AMUFLVOXPOGYIMINMYUZ,6,76
SLYZGUTVJYPJGTZSWXSG,10,81
RWVCETDGGCAZSUXZVEJT,4,56
NOOCKJJTSLJPTVURFEAU,8,29
JNVLWPPDEPEKERFHCMAY,2,28
XLKGEYEKEDENPDIYWWES,8,48
CEPICDGLASZXSMXOIXMU,4,71
CYXDHUIRLWGSKFAHVNKL,8,61
YULHDLZABLZQYSMTUVZG,6,69
QJEFYBJGHMPHZFTCEISU,5,52
FAHZBABNASWXORXPLBCO,3,56
UWFTYOGHVGCJLXWPUMRQ,1,18
HMIWBQTLWZBQZSZICCOF,8,37
BFXJCFLJRDLPSQQKMQUP,1,12
MSVMABDKVEVZLPWWFKQW,6,97
UPTLNHEPALZOWFUWYPSX,3,34
JVWKCOXQDVGCUHQALCUA,9,16
IWSXEMWSQVKDOYNVDQOZ,6,66
KUGNXJQTFHBETZUMIYZZ,6,40
IASTKLYQONKYXBFRYQTM,6,84
SCLKRELYJBKCCBPCIWUJ,3,75
HZKLLVTMVCRZTRPTYUKZ,9,39
VUBRTASBBBXWXCXMEEKE,9,69
ZNHSAXVKTMLIXEBOMXTL,10,26
LZKLJNQHKEDVMGELOKRZ,8,96
HANSCFABIEDQKOUMMFZZ,4,49
VJTVYFWRGNLTIPSOUIZD,5,86
SQEKXHDTRIFFMYLZOYIJ,6,78
TITKSPINSSGYABWQRILB,3,23
VYYSPKXCSHYHYRCFLPDJ,1,70
NMVHJNJAQWZZKCZWYVHP,2,43
BFFNDVNTTOWIKUBWUKUS,8,56
OGBYJPONJZVJFPDXBYHJ,10,43
IOVCXWTTJWKLBXGTFIXV,3,10
IEYFSQGTODKGQRXFYEWU,2,72
KIPCDNMTPXCSQSUWIFHS,1,32
ZXKGFZZXDKYEZJZSKDVZ,5,39
QDUSHACYKVIIUVAOEQGY,5,34
BHYLSPJKEXQLPMTDRLIP,5,59
INVUCRWOCHAUOVWLYXCS,5,27
JXSZIUKUYKYMONUHYHXA,3,37
RVSRGAWXPCYYXXNBJOSJ,9,75
VXNGBCRKERJEROZJHUOA,4,62
XBZDRJJPVNLOFVFCGTVV,4,13
RWJIRDIYYSYMIBZELOSB,1,59
UFLJOKIWETEEAEBWGRDV,6,23
ENHPJXGCMEEMQFDNCWZY,6,40
YSLOYMCACICPYNQIGIYA,3,38
EMTKQTTMUOSSXEPXBMWG,7,52
UQQYEUGCYNOUMRZXQYYI,7,79
EPABEPVUSDFWAOMNSCOC,7,64
LLPZFSAIQZPAVEELXOYS,4,63
FXHCXFYJRRTFAOXXVQCN,10,68
YKSLYUATCITSPUZGDSHK,4,36
GOPUYJTMNDFYWTIOPVTT,7,100
JIYKZAEMDAVTMYEKLJRJ,8,34
AIGNANWANNTLQKPKHUCD,2,47
VIESETFMKMZUSDZQYFPR,5,15
NWGFXCMZCTYDXYRIZKYB,10,59
TWGEDQIAMXVZMZAYODGH,10,26
RCFKWRYVNTIQAVRXJKCJ,2,77
MCOMGGTQYQCFWQHXRLHT,8,68
MJEGKCVBVEPYVBUFPABG,3,50
TIPUVCMYKSSFRVNOHJHO,8,73
URRXYYBSIRCJCPIVTWLQ,8,85
